time_s,speed_mps,acc_mps2,force_N,motor_rpm,motor_torque_Nm
309.0,5.249999999999999,-0.8253968253968271,-1192.3482072371062,1504.0142122184106,-40.974165197151414
310.0,4.472222222222222,-0.7625661375661396,-1088.4909723385174,1281.1972918897577,-37.40518805287001
311.0,3.7222222222222223,-0.6924603174603194,-971.7127161794565,1066.3381187156988,-33.39218955943149
312.0,3.083333333333333,-0.6296296296296313,-866.5996341550954,883.309934160019,-29.780056156532485
313.0,2.4722222222222223,-0.5747354497354507,-774.606233581902,708.2394967589344,-26.61877091346742
314.0,1.9166666666666667,-0.5978835978835996,-814.9109010201748,549.0845536670389,-28.003811031621126
315.0,1.3611111111111112,-0.6223544973545007,-857.223026571324,389.9296105751436,-29.457835964650304
316.0,0.7777777777777777,-0.5244708994709031,-691.3084743474489,222.81692032865348,-23.75630496039343
317.0,0.0,-0.3525132275132309,-399.2168267724925,0.0,-13.718791298023795
318.0,0.0,-0.15410052910053249,-61.91523947090522,0.0,-2.127671459481279
319.0,0.0,0.009259259259255866,215.79640074073498,0.0,7.41568387425206
320.0,0.0,0.020833333333333925,235.4723266666677,0.0,8.091832531500607
321.0,0.0,1.3322676295501878e-15,200.0556600000023,0.0,6.874764948453687
322.0,0.0,-0.004629629629627541,192.1852896296332,0.0,6.604305485554405
